patient	TCGA-G9-6343-01	TCGA-G9-6364-01	TCGA-KK-A7B3-01	TCGA-KK-A8ID-01	TCGA-EJ-7125-01	TCGA-G9-7510-01	TCGA-EJ-5522-01	TCGA-2A-A8VX-01	TCGA-G9-6365-01	TCGA-HI-7170-01	TCGA-KK-A59V-01	TCGA-G9-6378-01	TCGA-V1-A9OT-01	TCGA-V1-A8MF-01	TCGA-EJ-8469-01	TCGA-G9-6347-01	TCGA-EJ-5518-01	TCGA-G9-6339-01	TCGA-J4-8200-01	TCGA-J9-A8CM-01	TCGA-G9-6370-01	TCGA-YL-A8SP-01	TCGA-EJ-5514-01	TCGA-VP-A875-01	TCGA-EJ-5515-01	TCGA-HI-7168-01	TCGA-YL-A8HJ-01	TCGA-X4-A8KQ-01	TCGA-EJ-5499-01	TCGA-HC-7233-01	TCGA-V1-A9OH-01	TCGA-EJ-5495-01	TCGA-YL-A8SF-01	TCGA-KK-A6E4-01	TCGA-J4-A83N-01	TCGA-HC-7736-01	TCGA-YL-A9WI-01	TCGA-KC-A4BL-01	TCGA-YL-A9WJ-01	TCGA-EJ-7792-01	TCGA-ZG-A9L9-01	TCGA-YL-A8HM-01	TCGA-V1-A9O5-01	TCGA-EJ-7794-01	TCGA-G9-6379-01	TCGA-G9-6351-01	TCGA-V1-A9OX-01	TCGA-KK-A7B4-01	TCGA-EJ-5524-01	TCGA-V1-A9OL-01	TCGA-CH-5751-01	TCGA-V1-A8MU-01	TCGA-2A-A8VO-01	TCGA-EJ-5510-01	TCGA-V1-A8WL-01	TCGA-EJ-7791-01	TCGA-EJ-5512-01	TCGA-YL-A8HL-01	TCGA-VP-A87J-01	TCGA-VP-A87K-01	TCGA-EJ-A46F-01	TCGA-EJ-5521-01	TCGA-G9-6363-01	TCGA-HI-7169-01	TCGA-EJ-A65F-01	TCGA-EJ-8470-01	TCGA-VN-A88P-01	TCGA-EJ-A8FS-01	TCGA-EJ-5506-01	TCGA-YL-A8SK-01	TCGA-J4-A67N-01	TCGA-M7-A722-01	TCGA-KK-A59Z-01	TCGA-YL-A8SC-01	TCGA-KK-A7B2-01	TCGA-KK-A7AU-01	TCGA-KK-A7AZ-01	TCGA-G9-6366-01	TCGA-HC-7079-01	TCGA-2A-AAYO-01	TCGA-YL-A8SI-01	TCGA-EJ-5531-01	TCGA-EJ-5519-01	TCGA-EJ-A7NN-01	TCGA-KK-A59X-01
category	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	diespre24	diespre24	aliveafter36	diespre24	diespre24	diespre24	aliveafter36	aliveafter36	diespre24	aliveafter36	aliveafter36	aliveafter36	aliveafter36	diespre24	aliveafter36
mbio-Gordonibacter	2.0957537042	1.6847349798	1.9343467627	2.0443234875	2.4416716106	2.2718032695	2.0404547677	2.0522813305	2.1646789821	2.6988826161	1.6744394214	2.0796438703	1.6103989528	2.2846907648	3.2031087196	1.2833864122	1.809912	2.488772559	2.0227727933	2.1187091744	2.1622657662	2.2492461999	2.3363592058	2.1932804819	2.3375838446	2.385220322	2.1633764011	1.774718386	2.1534100694	2.4246620998	2.6037507972	2.363525935	2.2057093634	2.188745536	2.2149102302	1.8786154981	2.490879958	2.4619324286	2.3349824137	2.2231213406	2.0073380924	2.26939267	2.0102292185	2.3925987612	1.443686717	1.8837236204	1.9993493895	2.3358281215	2.3355246985	2.1974431218	2.1779226914	1.93195642	2.3903043553	2.4327060634	2.0963978123	1.8309647964	2.8137192077	2.2008136197	2.448786942	2.1919067232	1.9582828066	2.2026553413	3.1003640622	2.0239878113	2.4279867531	1.6283043362	2.4414733251	2.2124927732	2.1444298321	2.1086893457	2.0610635082	2.3407486969	2.1084751507	1.9864298288	2.446871285	2.6093460159	2.1843260681	2.1231736498	2.047905276	2.2256801559	2.6899368971	2.9978512045	2.1907145081	2.2040815375	2.2756504748
mbio-Desulfarculus	3.4209588244	3.0099401	3.2038501246	3.3138268494	3.6321113747	3.5970083897	3.2308945318	3.5912577442	3.4898841023	3.8999553351	2.9439427833	3.4048489905	5.2999678058	3.652331523	4.3935484838	2.6085915323	3.0003517642	3.8139776792	3.3378063875	3.3996935776	6.6573958879	3.670817984	5.1117614707	3.5389211531	3.5280236088	3.586293041	3.5849481852	3.3136947998	3.3438498335	3.7452010403	3.9713915553	3.5539656992	3.6272811475	6.6281738994	3.5299438245	3.1991544387	3.9124517421	3.8027885298	3.7565541978	3.4135611048	3.480274402	3.6909644541	3.3778699766	3.5830385254	2.7688918372	3.2089287406	3.3669901477	3.6053314834	3.5259644627	3.56508388	3.475495511	3.2995971781	3.9292807691	3.6231458276	3.4640385705	3.0214045606	4.0041589719	3.6223854038	3.7944276133	3.5375473945	3.1487225708	3.3930951055	4.4255691824	3.2250605303	3.6184265173	2.8187441004	3.7336671954	3.4029325374	3.3348695963	3.5302611298	3.3760971025	3.6705552936	3.3779785126	3.4080016129	3.7163746469	3.8788493778	3.45382943	3.4483787699	3.3684442165	3.7646565697	4.1115086812	4.1882909687	3.3811542723	3.3945213017	3.5451538367
mbio-Thermoanaerobacter	7.4713885065	8.0502150239	7.7011448025	7.923779328	7.5708248527	7.8718941396	8.2564261672	7.6995714228	7.5228616154	7.992147527	8.5862665668	8.0373471	7.8676607285	7.3430303168	7.9965719657	7.4120871993	7.2762524044	7.6396036155	7.7078332381	6.9881041302	7.4047272982	7.580644607	7.8313254509	7.2910835372	7.5723472748	7.9723057641	7.4866697585	6.7129408849	7.7887114291	7.5893088979	7.4340952216	7.5914841872	7.3005014899	8.0636788178	6.9921643733	7.6314925108	7.4666194129	7.7537963749	7.7140775629	7.9863090034	7.1452727608	7.6007910771	7.4010031319	7.9431670725	7.7974731202	8.6898528748	7.048070939	7.3834518749	7.7307528009	7.4692462233	8.2968644798	7.4605798687	7.6346666306	7.5545359648	7.17378312	7.4455448658	7.9717996354	7.6560581078	7.2017927949	7.4495154602	9.1938946314	7.8328042133	8.5437699954	7.8267250233	7.847310531	8.2337244063	7.2109022062	7.3705732009	7.6674649596	7.5786929911	7.3105991024	6.990226639	7.6426734601	7.5280459433	7.3149940346	7.6408049499	7.6358934909	7.8555845676	7.6300410524	7.4961159429	7.3553362314	7.9483788298	7.5047305419	7.7159545587	7.9360965334
mbio-Haemophilus	8.0425490449	9.171620698	8.262502712	8.2257691489	7.7986955587	8.4619576527	8.6686728281	8.5321164041	8.3022064346	8.4191653628	8.263793118	8.6729438567	8.389465363	8.3618892815	8.9656974144	8.093952132	8.093332858	8.6352055648	8.7681785721	8.0270965433	8.4360780784	8.4392207394	8.3874173537	8.2805624937	8.5642621909	8.5634028928	8.2315321963	7.8462058437	8.3550699556	8.1347556133	7.5032636964	8.4874169629	7.881944899	8.0833913259	7.7895340459	8.2840319598	8.2947296902	9.1421792407	8.6693468626	8.458043681	8.0394309376	8.5278082656	8.2062351652	8.7229406667	8.2029258564	8.8879845421	8.465027194	8.2501697127	8.5371845848	8.3588227254	8.5402720904	8.081606731	8.8102265275	8.4266203043	8.2102769923	8.4962562898	8.7781896707	8.0644727471	8.308323298	7.9166186557	9.2982107609	8.0855382698	8.4799299881	8.8549899701	8.4219009939	9.1544137774	7.6228267034	7.9049772295	8.833918036	8.7890885062	8.4419396895	7.8615729742	8.1801893714	8.1646750758	7.7035361918	8.2320057991	7.9547924468	8.0699689904	8.4607583265	8.3274925726	8.4472440433	8.2450518746	8.3234564536	7.9552202115	8.4732609556
mbio-Proteiniphilum	1.283751765	0.8727330406	1.0333483233	1.1433250481	1.6235489121	1.4598013303	1.2223320692	2.7819399684	1.3526770429	1.8213466748	2.3584034827	1.2676419311	0.842126691	1.5164185031	2.3849860212	0.4713844729	0.9917893016	1.6767706198	1.2256564414	1.3954855199	1.350263827	1.3633441224	1.5182365073	1.743306654	1.5194611462	1.5076843807	1.2774743236	1.0514947316	1.3352873709	1.6261122315	1.8354785354	1.5454032366	1.3198072859	1.2877470966	1.4177938783	1.0800656299	1.6049778805	1.7387087742	1.4490803363	1.4049986422	1.284114438	1.3834905925	1.2419569567	1.5744760628	2.2166472785	2.6566841819	1.2310771278	1.4348296821	1.5174020001	1.4291708601	1.6419201743	1.1636841582	1.5350004925	1.614583365	1.3281255506	1.012842098	3.58055901	2.8998740429	1.9988131141	1.7419328953	1.1401601082	1.3845326429	2.288362123	1.14645187	1.6098640547	0.8101816378	1.4778123996	1.3943700748	1.3263071337	1.2227872682	1.2639471564	1.4293727861	1.2074767113	1.1005277513	1.5458728455	1.7083475765	1.2833276287	1.3111717105	1.2493554077	1.3703762931	1.8040348196	2.1797285061	1.3725918097	1.3859588391	1.3746520354
mbio-Oerskovia	0.1931213324	-0.217897392	0.1071499375	0.2171266623	0.5883708365	0.3691708977	0.1871539936	0.3353676927	0.2620466103	0.7821597582	-0.152757404	0.1770114985	-0.175700646	0.4985911661	1.3498079456	2.1881089624	-0.043388774	0.5861401872	0.163714995	0.2758837344	0.2596333944	0.2849038595	0.4830584317	0.1396133279	0.4842830706	0.4684974642	0.1990340606	1.3508490041	0.3001092953	0.5730019595	0.8176511984	0.5102251609	0.2413670229	0.3615487108	0.3558524319	0.0269553578	0.5265376176	0.5799185303	0.3706400733	0.3698205666	0.422504663	0.3050503296	0.2241296197	0.5392979872	1.1260168459	-0.018908751	0.2132497908	2.093593797	0.4822239245	0.4113435231	0.5394479295	0.1458568212	0.6733907175	0.5794052894	0.3102982136	-0.022335978	0.9604184337	0.2364712793	0.395119788	0.1382395692	0.1049820326	0.3493545673	1.1977316904	0.1072649535	0.574685979	-0.224996438	0.104362908	0.3591919992	0.2911290581	0.1443470053	1.7869682107	0.5186822877	0.2812783255	1.6070499891	0.6196744597	0.7821491907	0.3571292429	0.220541278	0.1962451357	0.5087665181	0.7255945566	1.1445504304	0.337413734	0.3507807634	0.4484536496
mbio-Thalassolituus	4.4327347836	1.6997879643	1.881358552	1.9913352768	2.3812372908	2.286856254	1.9800204479	2.1264947148	3.7646944674	2.6295146531	1.6214512107	2.0946968548	3.2660795108	2.3554088221	3.1426743999	1.2984393967	1.7494776802	2.5038255436	2.1336293425	2.1929225587	2.1773187508	2.3234595842	2.275924886	2.6463565156	2.2771495249	2.315852359	2.2375897854	1.8489317703	2.0929757496	2.520707256	2.6744688544	2.3030916152	2.2799227477	2.1357573253	2.3257667794	1.9746606544	2.5650933423	2.4370856566	2.4091957981	2.1626870208	2.0815514767	2.3436060543	2.0809472758	2.3321644415	1.4587397015	1.898776605	2.0700674468	2.2828399108	2.2750903788	2.2681611791	2.330947791	2.0026744772	2.4645177396	2.3722717436	2.1671158696	1.7705304766	2.753284888	2.275027004	2.9018629757	2.6449827569	1.8978484869	2.1422210215	3.1154170468	1.9546198483	2.3675524333	1.5678700165	2.4614960974	2.1520584535	2.0839955124	2.18290273	2.1719200575	2.3059859088	2.05548694	2.0606432131	2.3938830742	2.5563578052	2.1313378574	2.1382266343	2.1439504322	2.2998935402	2.7641502814	2.9374168847	2.1302801883	2.1436472177	2.2226622641
mbio-Mucispirillum	2.4244987307	2.0134800063	2.0336555333	4.4655603529	2.623784715	2.600548296	2.2225678721	2.3173286813	2.4934240086	2.8355715691	1.773748192	2.4083888968	1.8526535481	2.5269453601	3.3852218241	1.6121314387	1.9920251044	4.4024800863	2.3594720359	2.3837565252	2.4910107927	2.5142935507	2.5184723102	3.7530648958	2.5196969491	2.521909275	2.4284237519	2.0397657368	2.3355231738	2.63742525	2.8460053924	2.5456390395	2.4707567142	2.2880543066	2.5516094729	2.0913786484	2.7559273088	2.7269797794	2.6000297646	2.4052344451	2.206345339	2.5344400208	2.2524838138	4.1596743664	1.7724317435	2.2124686469	2.2416039848	2.4351368921	2.517637803	2.4396977171	2.6100510346	2.1742110152	2.6553517061	2.6148191679	2.3386524076	2.0130779009	2.9958323122	2.4658609705	2.4236088552	2.1667286364	2.1403959111	2.3847684458	3.4291090887	2.1606767643	2.6100998576	3.3953799414	2.7100975526	2.3946058777	2.3265429366	2.3737366965	2.3977627509	2.5070915419	2.2077839213	2.2514771796	2.5461800555	2.7086547865	2.2836348387	2.4519186763	2.2606684263	2.4907275067	2.9549842479	3.179964309	2.3728276126	2.386194642	3.9599217461
mbio-Allobaculum	3.7817761779	3.3707574534	3.6229973732	3.7329740979	4.1717151754	3.9578257432	3.7704983325	3.8085509689	3.8507014557	4.2697819634	3.3630900318	3.7656663439	3.3567880752	4.0310798872	4.9331522845	2.9694088858	3.5399555649	4.1747950327	3.8443087047	3.6988718683	3.8482882399	4.0055158384	4.0664027706	3.8647132022	4.0676274095	3.9561196693	3.9196460395	3.5309880245	3.8834536342	4.1969427281	4.3501399196	4.0935694999	3.9619790019	3.8773961464	4.0364461417	3.6508961265	4.2471495965	4.2182020671	4.0912520522	3.9531649055	3.7636077309	4.0256623085	3.7566183409	4.1226423261	3.1297091906	3.5697460941	3.7457385119	4.0244787319	4.0655682634	3.9438322442	3.9990094597	3.6783455424	4.1465739938	4.1627496283	3.8427869347	3.5610083613	4.5437627726	3.9570832582	4.1202196624	3.8633394436	3.6883263715	3.9326989062	4.7863865359	3.5948871586	4.158030318	3.3583479011	4.0534648589	3.9425363381	3.874473397	3.8649589842	3.8825994197	4.1126673086	3.7971257612	3.7426994673	4.1355218954	4.2979966263	3.8729766785	3.8091961234	3.8201859043	3.9819497944	4.4462065356	4.7278947694	3.920758073	3.9341251024	3.9643010853
mbio-Taylorella	1.6153037319	3.5262131024	1.4604969235	1.5704736483	1.9212604185	1.7913532972	1.5200435756	1.9756508418	3.2691915105	2.1909399488	1.2005895822	3.1841563987	1.4056004889	2.079892301	2.6826975276	0.8029364398	1.2895008079	2.0083225867	4.0782970443	1.6079797306	1.6818157939	2.1139133964	1.8159480137	2.300193172	1.8171726526	1.8772776548	2.0280435976	3.4278037067	1.6329988773	2.104137298	2.3989523333	1.8431147429	2.0703765599	4.0368237917	1.9485063864	1.5580906963	2.3555471545	2.38530194	2.1996496102	1.7027101486	1.8646674995	2.1340598665	1.8054307546	1.8721875692	0.9632367447	1.4032736481	4.1164790206	1.8619782823	1.8151135065	1.9926446579	1.9188415622	1.7271579561	2.3136738666	1.9122948714	1.8915993484	1.3105536044	2.2933080157	2.0654808162	2.5556996322	2.2988194133	1.4378716146	1.6822441493	2.6199140899	1.516045144	1.907575561	1.1078931442	1.8470278453	1.6920815812	1.6240186401	1.9733565422	1.7946596644	1.8361780034	1.6346253115	1.8510970253	1.9730214457	2.1354961767	1.7104762289	1.6427236774	1.7273804742	2.1490496672	2.5546040936	2.4774400124	1.6703033161	1.6836703455	1.8018006356
mbio-Coriobacterium	2.1350451142	1.7240263898	2.0072527866	2.1172295114	2.5287096913	2.3110946795	2.1274928484	2.1551773748	2.2039703921	2.6884823308	1.7473454453	2.1189352803	1.7356883016	2.4099801137	3.2901468004	1.3226778221	1.8969500807	2.528063969	2.1899257924	2.2216052187	3.7865196769	2.3521422443	2.4233972865	2.274679598	2.4246219253	2.3748200368	2.2662724454	1.8776144304	2.2404481501	4.1186053128	2.729040146	2.4505640157	2.3086054077	2.2616515599	2.3820632294	1.9875962104	2.5937760024	2.4657683167	2.4378784581	2.3101594213	2.1102341368	2.3722887144	2.1355185673	2.479636842	1.482978127	1.9230150304	2.1246387384	2.4087341454	2.4225627793	2.3227324707	2.3993944277	2.0572457688	2.4932003996	2.5197441441	2.2216871612	1.9180028771	2.9007572884	2.3037096641	2.5301860581	2.2733058393	2.0453208874	2.289693422	3.1396554722	2.013587526	4.0999873345	1.715342417	2.4345599653	2.299530854	2.2314679128	2.2115853901	2.2282165074	2.4080504612	2.1813811746	2.0893258732	2.5197773089	2.6822520398	2.257232092	2.1624650597	2.1568859883	2.3285762003	2.7928329414	3.0848892852	2.2777525888	2.2911196182	2.3485564987
mbio-Oleiphilus	2.4698910915	0.4739098663	0.6450413741	0.7550180988	1.2366182689	1.0609781561	0.835401426	0.8992449769	0.9538538686	1.4351889968	0.3851340328	0.8688187568	0.430680219	1.1049720311	1.998055378	0.0725612987	0.6048586583	1.2779474456	0.8325128049	0.9656728208	0.9514406528	1.0962098463	1.1313058641	1.4207778589	1.1325305029	1.1215267027	1.0103400475	1.4141632828	0.9483567277	1.2597291891	1.4240320634	1.1584725933	1.0526730098	0.8994401474	1.0246502419	0.7136825874	1.3378436045	1.308896075	1.1819460602	1.0180679989	0.7882616346	1.1163563164	0.8305104847	1.1875454195	0.2328616035	0.672898507	0.8196306558	1.0465227328	1.1304713568	1.0177243881	1.2510893682	0.7522376862	1.2372680017	1.2276527217	0.9166790786	0.6259114547	1.608665866	1.0477772661	3.2612468198	1.4194041003	0.753229465	0.9976019996	1.8895389488	0.760294192	1.2229334114	0.4232509945	0.9289975158	1.0074394315	0.9393764904	0.9556529922	0.8708035199	1.0595841045	0.8191697621	0.8333934753	1.1575658963	1.3200406273	0.8950206795	0.9123485363	0.8829723653	1.0726438023	1.5369005435	1.7927978628	0.9856611664	0.9990281958	0.9863450862
mbio-Amphritea	2.2729790049	1.8619602804	2.0150144278	2.1249911526	2.609195003	2.4490285702	2.2079781601	2.1916520923	2.3419042827	2.7971761238	1.7551070865	2.2568691709	1.747296019	2.421587831	3.3706321121	1.4606117128	1.9774353924	2.6659978597	2.2295428638	2.2580799362	2.3394910669	2.3886169618	2.5038825982	2.7223705466	2.5051072371	2.4835138297	2.3027471629	1.9140891479	2.3209334618	2.62123366	2.7406478633	2.5310493275	2.3450801252	2.2694132011	2.4216803008	2.0751870584	2.6302507199	2.6013031905	2.4743531756	2.3906447331	2.1467088543	2.4087634319	2.1471262847	2.5601221537	1.6209120176	2.0609489211	2.1362464557	2.4164957866	2.503048091	2.334340188	2.5995303159	2.0688534861	2.5296751171	2.6002294559	2.2332948785	1.9984881889	2.9812426002	2.3401843816	2.9778770067	2.7209967879	2.1258061991	2.3701787338	3.2775893629	2.122281319	2.5955101456	1.7958277287	2.515288508	2.3800161657	2.3119532246	2.2480601076	2.2678335788	2.4427050051	2.1891428158	2.1258005907	2.52753895	2.690013681	2.2649937332	2.3003989504	2.2444768362	2.3650509178	2.8293076589	3.165374597	2.3582379006	2.37160493	2.3563181399
mbio-Marinagarivorans	1.8506917369	-0.882255082	-0.714755477	-0.604778752	-0.222949412	-0.295186793	-0.624166255	-0.476244962	1.1826514207	0.0269109644	-0.974662818	-0.487346192	-0.918443344	-0.244151532	0.5384876968	-1.28360365	-0.854709023	-0.078217503	-0.443551761	-0.585924062	-0.404724296	-0.279280092	-0.328261817	-0.022071408	-0.327037178	-0.28675133	-0.365149891	-0.753807906	-0.511210953	-0.139631666	0.0749085004	-0.301095088	-0.322816929	-0.460356704	-0.251414324	-0.685678268	-0.037646334	-0.066593863	-0.193543878	-0.441499682	-0.587228304	-0.259133622	-0.518613078	-0.272022262	-1.123303345	-0.683266442	-0.529492907	-0.313274118	-0.329096324	-0.331399175	-0.210896192	-0.596885877	-0.138221937	-0.231914959	1.1525180163	-0.833656226	0.1490981849	-0.327712672	0.2334350517	-0.023445167	-0.706338216	-0.461965681	0.5333740001	-0.64798384	-0.23663427	-1.036316687	-0.429341317	-0.45212825	-0.520191191	-0.419836946	-0.405261046	1.2734249277	-0.540627089	-0.542096463	-0.202230955	-0.039756224	-0.464776172	-0.443816412	-0.51638849	-0.302846136	0.1614106051	0.3332301817	-0.473906515	-0.460539485	-0.373451765
mbio-Thermoanaerobaculum	2.4054182322	1.9943995077	2.2673865864	2.3773633112	2.7020207166	2.5814677975	2.3008038737	2.2361398224	4.0593060108	2.8804226027	2.0074792451	2.3893083983	2.1310436787	2.8053354908	3.4634578257	1.5930509401	2.070261106	2.798437087	2.5172676972	2.8308884999	6.7198578076	2.6679139512	2.5967083118	2.8337862529	2.5979329506	2.5667603087	2.5820441524	3.4241322705	2.4137591754	2.7649220103	3.1243955231	2.623875041	2.6243771147	4.1067478604	2.7094051341	2.2188754086	4.4945102101	2.8005317589	2.7536501651	2.4834704466	2.4906902056	2.6880604213	2.5308739444	2.6529478672	1.753351245	2.1933881484	2.5199941155	2.6688679452	2.5958738046	2.7180878478	2.6285254056	2.4526011459	2.5741628472	2.6930551694	2.6170425383	3.6762764031	3.0740683137	4.2044438718	3.0892927131	2.8324124943	2.2186319127	4.047966948	3.4100285902	2.2055277979	2.6883358591	1.8886534423	4.3967458479	2.4728418792	2.4047789381	2.5273570971	2.5555584121	2.6616417834	2.4415149744	3.9900600809	2.7799111086	2.9423858396	2.5173658918	2.4328381777	2.3881651865	3.9945011486	3.1086046484	3.2582003105	2.4510636141	2.4644306435	2.6086902985
mbio-Bulleidia	2.7355183319	2.3244996075	2.0453928295	2.1553695542	2.9229643507	2.9115678972	4.8436756027	2.7943103481	4.3894061105	5.0992450008	1.7854854882	2.719408498	2.5166038014	3.1908956134	3.6844014598	1.9231510398	6.5391322536	3.1285371867	6.614745491	5.0492478887	4.3869928946	5.5861896825	2.8176519459	5.1755674672	4.4038390855	3.200620206	5.5003198836	3.4725084887	2.6347028095	5.5965430656	3.5099556458	4.4297811759	3.2207247511	3.8847541035	3.1064432098	6.766703498	3.5058953457	5.3755286443	3.3499978014	4.2893765815	3.2474737704	3.2844080577	2.9164340671	2.8738915014	3.6684138454	2.5234882481	2.9055542382	4.031836689	2.8168174387	3.1036479704	2.7022635645	2.8381612686	3.132333373	5.2359268985	3.0026026609	6.2191481322	4.8799744486	3.2158290074	4.6941083332	2.8522656137	2.4395755468	4.2689105822	5.3250911906	2.8393876953	5.2312075881	4.4315251713	3.297985099	2.6937855134	4.210685073	5.4456328283	2.9525964878	2.797160984	2.2195212175	5.8088001386	2.5579173517	2.7203920827	3.8803346356	6.222369896	2.4124313198	2.9677091736	3.7049522848	3.4791439446	4.256969749	2.6853742777	2.3866965416
mbio-Aminobacterium	1.2758008204	0.864782096	1.049433001	1.1594097258	1.6411722435	1.4518503857	1.2399554006	1.308619224	1.3447260983	1.9252173403	0.7895256597	1.2596909865	0.8676033649	1.541895177	2.4026093526	2.0483960291	1.0094126329	1.6688196752	1.2890805468	1.3750470679	1.3423128824	1.4468817786	1.5358598387	1.3527208758	1.5370844776	1.6115550463	1.3610119797	1.8235375299	1.3529107023	1.6387172494	1.8609552093	1.5630265679	1.4033449421	1.3038317743	1.4812179838	1.0926706478	1.6885155367	1.6192101659	1.5326179924	1.4226219735	1.1976358817	1.4670282487	1.2674336306	1.5920993942	0.6237338332	1.0637707366	1.2565538017	1.4509143598	1.5350253315	1.454647534	1.4533794891	1.1891608321	1.6466422488	1.6322066963	1.3536022245	1.0304654293	2.0132198407	1.3984491984	1.608227336	1.3513471172	1.1577834396	1.4021559742	2.2804111784	1.2503225356	1.627487386	2.4127674699	1.553585132	1.4119934062	1.3439304651	1.3063249244	1.3273712618	1.4576121379	1.223561389	1.1840654075	1.5619575233	1.7244322542	1.2994123064	1.3032207659	1.2619604256	1.4820180494	1.8875724758	2.1973518374	1.390215141	1.4035821704	1.3907367131
mbio-Faecalibaculum	3.427589728	3.0165710036	5.5830603344	3.3711089642	3.8477242454	3.6036392933	3.4465074025	3.9260923819	5.8184431007	3.9998867858	4.5861873989	3.4114798941	3.0456428336	3.7199346456	6.1941238552	4.2001849366	4.8009271355	3.8206085828	5.0506411431	5.1068345207	5.8160298849	5.1904757854	3.7424118406	5.724266486	6.5509914015	3.6862244918	5.8415715807	3.8420234454	3.5594627042	5.3455594582	4.038994678	3.7695785698	3.5619764482	3.5155310127	3.6578160793	6.0219052778	3.8471470428	3.8427558509	3.6912494985	3.6291739754	4.5873641722	5.2106222555	5.0304356	6.1205794909	2.7755227408	3.2155596442	5.0195557711	5.2475760989	5.3265398341	5.2176495034	3.5893742493	5.6891283957	4.2641154067	6.1606867931	3.5316416931	6.4069424327	5.8047343433	5.1420432052	5.2428073519	3.4009646324	3.3643354415	3.6087079761	4.432200086	3.3249919811	3.8340393879	3.0343569711	5.2450563823	3.6185454081	5.1354449677	3.4649564305	3.5039693573	3.7757589226	5.0202231282	3.3426969136	5.3586192624	6.2580595875	3.5111115448	6.2623645956	3.3838401337	4.0994912073	4.0462039819	5.98886634	3.5967671429	3.6101341723	3.6024359516
mbio-Demequina	2.6138308208	2.2028120964	2.4987058704	2.6086825951	2.918026775	6.4903201043	2.5168099321	3.0130037237	2.6827560987	4.7497359844	3.8237610298	2.5977209869	5.3732106312	3.2401475211	3.6794638841	1.8014635287	2.2862671644	3.0068496756	4.0900565772	2.744604742	4.2653053836	3.2273556566	2.8127143702	2.6233348771	4.3989015098	2.8511111896	4.7264483585	2.9289347872	2.6297652338	3.0179318495	3.5592075535	2.8398810994	3.1838188201	2.7531046437	2.6972315135	4.0568477485	3.4689894147	4.7058105491	3.3130918704	2.6994765051	2.8973940768	3.2475021267	4.5506484755	2.8689539257	5.8686544292	2.401800737	4.5397686466	2.9001872291	2.811879863	3.1528998781	2.9971963164	2.8874131763	3.3510267486	2.9090612279	3.0518545686	2.3073199609	3.2900743722	3.1789230764	2.8788413372	2.6219611184	2.4346379711	2.6790105058	5.9403692737	2.4898786789	2.9043419175	2.1046595007	2.6314769289	2.6888479377	2.6207849966	3.0867988024	4.1283472922	2.8876391399	2.6728342584	2.9645392855	3.0112303926	3.1737051236	2.7486851758	2.6412507663	2.6411750257	3.1864025492	3.6680463538	3.4742063689	2.6670696726	2.680436702	2.8400095825
mbio-Flagellimonas	1.6368807441	1.2258620197	1.456281248	1.5662579728	1.968747533	1.8129303094	1.5675306901	1.5640422659	1.705806022	2.1930365589	1.1963739067	1.6207709102	1.1219392278	1.7962310398	2.7301846421	0.824513452	1.3369879224	2.0298995989	1.5834385587	1.6304701098	1.7033928061	1.7610071353	1.8634351282	1.6514694613	1.8646597671	1.8793742649	1.6751373365	1.2864793214	1.6804859918	1.9942104908	2.1152910722	1.8906018575	1.7174702988	1.7106800213	1.7755759957	1.4481638892	2.0026408935	1.9736933641	1.8467433492	1.7501972631	1.4530589237	1.7811536054	1.5217694935	1.9196746837	0.9848137569	1.4248506603	1.5108896646	1.8577626068	1.862600621	1.7089833968	1.9696071942	1.443496695	1.9020652907	1.9597819859	1.6079380873	1.3580407189	2.3407951302	1.7125745551	1.9069759214	1.6500957026	1.4853587291	1.7297312638	2.6414911021	1.5181417541	1.9550626756	1.1553802587	1.7962549187	1.7395686957	1.6715057546	1.6204502812	1.6217292737	1.8773406039	1.630409636	1.4981907643	1.9688057702	2.1312805012	1.7062605534	1.6643006896	1.617453667	1.7374410913	2.2016978325	2.524927127	1.7177904306	1.73115746	1.7975849601
